ToOtherState,Owner,manufacture_r,active_r,county_name,state_fips,highschool_r,Manufacture,65to74,White,MedianIncome,SameHouse,State,Management,Black,Unemployed,Hispanic,white_r,MedianAge,NotInLabor,CountyFIPS,Bachelor,univ_r,homeowner_r,BornInState,FromOtherCounty,Population,unemp_r,management_r,Foodstamp,FromOtherState,hisp_r,ToOtherCounty,Tenure,Agriculture,Labor,18to24,agriculture_r,HighSchool,CountyState,black_r
582,5290,0.06053186998733643,0.5240222969385949,Logan County,08,0.22478322420810476,717,1706,18028,20296,17896,Colorado,2571,287,1347,3589,0.7975579543443638,37.1,5860,075,2392,0.10582197841090073,0.676038338658147,13509,1780,22604,0.05959122279242612,0.21705360911777122,1,437,0.15877720757388072,1247,7825,950,11845,3256,0.08020261713803292,5081,"Logan County, Colorado",0.012696867811006901
5058,41098,0.048175102449186574,0.4946342257082619,Mesa County,08,0.20115382790202632,3515,12725,121600,25394,117038,Colorado,21265,1060,6439,20161,0.8243564799435966,38.2,39503,077,24901,0.16881003870950248,0.6969779194790218,72310,4863,147509,0.043651573802276473,0.29144909063497937,162,5132,0.1366764061853853,3280,58966,4882,72963,14942,0.06691062593369242,29672,"Mesa County, Colorado",0.007186002210034642
39,320,0.0058823529411764705,0.48295454545454547,Mineral County,08,0.21306818181818182,2,179,674,26016,651,Colorado,125,5,2,19,0.9573863636363636,61.2,323,079,257,0.3650568181818182,0.8533333333333334,194,22,704,0.002840909090909091,0.36764705882352944,0,8,0.026988636363636364,0,375,29,340,11,0.08529411764705883,150,"Mineral County, Colorado",0.007102272727272727
412,3607,0.012575888985255855,0.5206984796025892,Moffat County,08,0.24928496161372873,87,927,10942,25396,11008,Colorado,1576,25,368,1896,0.8235736865873852,36.7,2725,081,1233,0.09280445581815445,0.7376278118609407,7376,399,13286,0.02769832906819208,0.22781150621566926,28,301,0.1427066084600331,355,4890,915,6918,1122,0.13226366001734605,3312,"Moffat County, Colorado",0.0018816799638717446
796,7424,0.049097532704090084,0.4723688841957057,Montezuma County,08,0.20517032343853886,593,2659,18945,23824,20943,Colorado,3717,75,1164,3020,0.7409362900387187,43.1,7402,083,4728,0.18491141616801596,0.6965006098133033,10787,554,25569,0.04552387656928312,0.30774962742175854,191,1250,0.11811177597872424,537,10659,641,12078,1845,0.05307170061268422,5246,"Montezuma County, Colorado",0.0029332394696703038
782,11793,0.0702092224419694,0.4699523052464229,Montrose County,08,0.22130365659777423,1349,4548,31407,23977,33211,Colorado,5331,276,1859,8199,0.7681790387672741,43.5,11736,085,7061,0.17270392564510212,0.7013380909901873,18687,1445,40885,0.045468998410174884,0.27745393983553657,64,2049,0.2005380946557417,1558,16815,1148,19214,2714,0.05974810034349953,9048,"Montrose County, Colorado",0.006750642044759692
519,6593,0.20043731778425655,0.4840872203796486,Morgan County,08,0.20047985322136758,2750,2153,17224,24502,22675,Colorado,3142,747,748,9811,0.607719991532002,36.5,6333,087,2519,0.08887869592830429,0.6313319927223978,16251,1641,28342,0.026391927175216993,0.22900874635568513,16,407,0.3461647025615694,1315,10443,1570,13720,2498,0.11443148688046648,5682,"Morgan County, Colorado",0.026356643850116435
217,4797,0.04568402906046053,0.43399957246686616,Otero County,08,0.1829307396323215,371,1810,10447,18046,15667,Colorado,2336,86,850,7642,0.5583048311244121,39.8,5875,089,1940,0.10367678495083368,0.6499119360520255,12361,821,18712,0.045425395468148784,0.2876493042728728,134,382,0.40840102607952117,939,7381,639,8121,1729,0.078684891023273,3423,"Otero County, Colorado",0.004595981188542112
194,1433,0.038573206138531727,0.5319947043248014,Ouray County,08,0.1590909090909091,93,877,4184,30660,3825,Colorado,1007,0,239,270,0.9232127096204766,52.5,1490,091,1821,0.4018093556928508,0.7277805992889792,1172,235,4532,0.052736098852603705,0.41766901700539194,0,253,0.059576345984112974,201,1969,121,2411,261,0.050186644545831605,721,"Ouray County, Colorado",0.0
663,6276,0.06309448319594166,0.5850129838011624,Park County,08,0.197353777667862,597,1739,14669,32903,14132,Colorado,3044,7,620,869,0.9069494250030914,48.4,3713,093,3939,0.24353901323111166,0.873608017817372,5475,951,16174,0.03833312724125139,0.32170788416825197,0,521,0.05372820576233461,1011,7184,272,9462,864,0.028746565208201225,3192,"Park County, Colorado",0.00043279337207864475
49,1128,0.035849056603773584,0.48346636259977194,Phillips County,08,0.19429874572405928,76,297,3148,23652,3374,Colorado,669,14,122,1097,0.7179019384264538,42.1,1074,095,520,0.11858608893956671,0.6811594202898551,2664,457,4385,0.02782212086659065,0.31556603773584907,8,76,0.25017103762827825,489,1656,493,2120,400,0.23254716981132076,852,"Phillips County, Colorado",0.0031927023945267957
490,4941,0.02563170332666788,0.6358434953476276,Pitkin County,08,0.0843784314858695,282,1731,14993,36408,14074,Colorado,3943,295,851,1655,0.866497139224412,43.3,3342,097,7605,0.439519158527423,0.6716052738888134,4255,1066,17303,0.04918222273594174,0.3583893837484094,0,730,0.09564815349939317,955,7357,195,11002,911,0.017724050172695873,1460,"Pitkin County, Colorado",0.017049066635843494
607,3280,0.06687510856348793,0.4658143862772069,Prowers County,08,0.1790597944817542,385,964,7608,18419,9771,Colorado,1653,51,566,4435,0.6155837850958815,37.4,3096,099,1087,0.08795209968444048,0.665989847715736,7512,583,12359,0.04579658548426248,0.2871287128712871,0,476,0.3588478032203253,809,4925,609,5757,1194,0.10578426263679,2213,"Prowers County, Colorado",0.0041265474552957355
3390,40786,0.06893500532289953,0.44992753037192784,Pueblo County,08,0.1923648736913478,4986,13826,85833,22367,130391,Colorado,19518,3374,7649,67523,0.5339300932463283,38.8,46530,101,22932,0.1426500867769366,0.6491588279297776,103891,3902,160757,0.047581131770311716,0.26985026752754776,513,3593,0.42003147607880215,4626,62829,931,72329,15385,0.012871738859931701,30924,"Pueblo County, Colorado",0.020988199580733655
206,1773,0.023789051304098596,0.5177326012761537,Rio Blanco County,08,0.22748182222881733,83,503,5732,27432,5182,Colorado,849,32,131,706,0.8505713013800267,36.8,1576,103,930,0.13800267101943908,0.6705748865355522,3206,190,6739,0.01943908591779196,0.24333619948409285,30,468,0.10476331799970322,214,2644,818,3489,679,0.23445113212955002,1533,"Rio Blanco County, Colorado",0.0047484790028194095
181,3132,0.034437825763216676,0.4537162162162162,Rio Grande County,08,0.20278716216216217,185,1148,6358,20570,9642,Colorado,1537,48,470,5166,0.5369932432432433,40.6,3312,105,1661,0.14028716216216217,0.6606201223370597,7015,643,11840,0.03969594594594594,0.2861131794489948,52,681,0.43631756756756757,796,4741,732,5372,993,0.13626209977661952,2401,"Rio Grande County, Colorado",0.004054054054054054
871,6803,0.023644432117598115,0.6155881850776849,Routt County,08,0.13142393716919926,341,1673,21150,31672,18914,Colorado,4925,119,850,1601,0.9027659211200273,39.9,4202,107,8117,0.3464657674577429,0.7106445210487831,9068,1172,23428,0.03628137271640772,0.3414921647483012,0,800,0.06833703261055148,1152,9573,830,14422,2090,0.057550963805297464,3079,"Routt County, Colorado",0.0050793921802970805
124,1782,0.06595303867403315,0.4662695218161327,Saguache County,08,0.17533408468845596,191,685,3533,18735,5462,Colorado,790,24,317,2436,0.5688294960553856,45.2,1894,109,1118,0.1800032200933827,0.6859122401847575,3069,241,6211,0.05103848011592336,0.27279005524861877,8,125,0.3922073740138464,476,2598,452,2896,482,0.15607734806629833,1089,"Saguache County, Colorado",0.0038641120592497183
72,208,0.0400890868596882,0.6875957120980092,San Juan County,08,0.2343032159264931,18,73,482,25179,547,Colorado,122,0,83,142,0.7381316998468607,45.3,139,111,140,0.21439509954058192,0.6153846153846154,266,3,653,0.12710566615620214,0.2717149220489978,0,28,0.21745788667687596,142,338,21,449,71,0.0467706013363029,153,"San Juan County, Colorado",0.0
426,2060,0.021267723102585488,0.6313018296696065,San Miguel County,08,0.12017901803343425,102,520,6655,32946,5996,Colorado,1765,17,275,706,0.8760036856653942,40.1,1320,113,3082,0.40568645517967616,0.6186186186186187,2090,243,7597,0.03619849940766092,0.36801501251042534,0,526,0.09293142029748586,588,3330,171,4796,481,0.035654712260216846,913,"San Miguel County, Colorado",0.0022377254179281295
308,649,0.05183199285075961,0.4731501057082452,Sedgwick County,08,0.2405919661733615,58,276,1818,20941,1873,Colorado,314,10,87,407,0.7687103594080338,49.3,739,115,312,0.13192389006342495,0.6963519313304721,1309,150,2365,0.03678646934460888,0.2806076854334227,0,155,0.17209302325581396,51,932,163,1119,211,0.1456657730116175,569,"Sedgwick County, Colorado",0.004228329809725159
1147,7008,0.031756146779246985,0.6611544133136718,Summit County,08,0.1188118811881188,598,2061,23176,31847,21789,Colorado,5715,199,1083,4136,0.8137069026051541,36.6,4790,117,10060,0.3532055333192894,0.6747544771808204,7943,1463,28482,0.038024015167474196,0.3034889278317668,0,1651,0.14521452145214522,1664,10386,188,18831,2803,0.009983537783442197,3384,"Summit County, Colorado",0.006986868899655923
760,7835,0.04275784028451342,0.52955527971579,Teller County,08,0.19274065830586826,529,2708,20980,31743,20349,Colorado,4292,211,1035,1379,0.8980011128707786,48.8,6136,119,5373,0.22997902666609596,0.8152117365518676,6978,773,23363,0.04430081753199504,0.3469123827998707,15,856,0.05902495398707358,1552,9611,456,12372,1444,0.03685741998060136,4503,"Teller County, Colorado",0.009031374395411549
18,1462,0.05283842794759825,0.4789792930349299,Washington County,08,0.25099351600083664,121,487,4237,23826,3843,Colorado,830,49,127,434,0.8862162727462873,44.1,1200,121,596,0.1246601129470822,0.7361530715005036,3271,365,4781,0.02656348044342188,0.3624454148471616,0,174,0.09077598828696926,215,1986,405,2290,364,0.17685589519650655,1200,"Washington County, Colorado",0.010248901903367497
5544,64617,0.0985267172161063,0.5065078131484234,Weld County,08,0.16957286109874523,13228,16464,177812,28343,212055,Colorado,40986,2872,9553,75658,0.6708216066941818,33.7,55795,123,42732,0.16121267910633577,0.6995528802953371,141553,14811,265066,0.036040080583703685,0.3052778977789033,122,8455,0.2854307983671991,11884,92369,7073,134258,27905,0.05268214929464166,44948,"Weld County, Colorado",0.010835037311462051
107,2484,0.027242933224088488,0.4818872766755503,Yuma County,08,0.22347251011746125,133,888,7815,26551,8374,Colorado,1242,104,121,2167,0.7713947290494522,36,2401,125,1245,0.12289013917678412,0.648056352726324,6307,581,10131,0.011943539630836048,0.2544039328144203,0,250,0.21389793702497287,340,3833,1309,4882,723,0.2681278164686604,2264,"Yuma County, Colorado",0.010265521666173132
25476,228331,0.07756402253625494,0.5315928346258624,Fairfield County,09,0.15208704634372172,38520,68211,605136,35688,817827,Connecticut,197653,103232,45974,167047,0.6477481093752508,39.6,203478,001,286422,0.30659109519757227,0.6846465688361689,404002,7579,934215,0.049211369973721254,0.39799485322841116,191,24637,0.17881001696611593,12238,333502,1178,496622,78375,0.0023720254036269034,142082,"Fairfield County, Connecticut",0.11050132999363102
19972,226557,0.09731788923187455,0.5335590288998789,Hartford County,09,0.18885102532500384,46596,69552,579222,32499,775484,Connecticut,183804,119274,46903,145270,0.6454633185271693,40,204286,003,219456,0.24455355292219297,0.6506444498052866,509424,15105,897374,0.052266947783198535,0.3838831082576932,298,16406,0.1618834510471665,15410,348204,1064,478802,81422,0.0022222129397955733,169470,"Hartford County, Connecticut",0.1329144815873872
4528,58127,0.11593359967200298,0.5592293992812277,Litchfield County,09,0.2132535645348775,12159,17785,169779,35262,169905,Connecticut,39689,2959,7801,9297,0.905285216111591,45.4,42825,005,45687,0.24360943148734684,0.7726674553696048,123545,3944,187542,0.041596015825788354,0.3784265677590366,50,2432,0.04957289567136961,4527,75229,1094,104879,13465,0.010431068183335081,39994,"Litchfield County, Connecticut",0.015777799106333514
3859,50004,0.1119853276322358,0.5566590549373542,Middlesex County,09,0.19776601785735862,10319,14989,141166,39004,146499,Connecticut,39957,8048,5854,8726,0.8527915715200503,43.9,38005,007,47054,0.284255802433337,0.7533899837280781,105769,5404,165534,0.03536433602764387,0.43362707008443124,0,3091,0.05271424601592422,5772,66372,370,92146,13721,0.004015366917717535,32737,"Middlesex County, Connecticut",0.04861841071924801
20368,206556,0.10840219544332073,0.5310838929129188,New Haven County,09,0.2079886647481081,49692,67074,569982,31002,752107,Connecticut,165692,109755,45459,137844,0.6603525698953134,39.6,207402,009,196869,0.22808255362927332,0.6315036412441988,536446,13916,863148,0.05266651837228378,0.3614540885332589,143,15618,0.15969914777071834,15015,327086,1353,458404,87242,0.002951544925436951,179525,"New Haven County, Connecticut",0.12715664057612366
11186,71809,0.12103298937488685,0.5240320938734854,New London County,09,0.21510119640531103,17383,22708,211433,32673,231391,Connecticut,50944,15500,11805,25384,0.7714533825176688,40.6,61055,011,59425,0.21682337788383302,0.671853071611684,142230,6387,274071,0.04307278041091542,0.35470888861038,123,10686,0.09261833612458086,5428,106882,625,143622,27900,0.004351700992884099,58953,"New London County, Connecticut",0.05655468838366701
3298,40282,0.1039401695353042,0.5594314651463701,Tolland County,09,0.17404154980919664,8853,11257,132010,33091,129596,Connecticut,33490,4511,5947,7157,0.867055060393692,38.3,34246,013,35292,0.23180143315971652,0.7398795092204834,94123,9866,152251,0.0390604987816172,0.39319510648789535,0,3938,0.047007901425934806,5179,54444,641,85174,26696,0.007525770775119168,26498,"Tolland County, Connecticut",0.029628705230179114
2441,31377,0.1167348329925017,0.5473973439169593,Windham County,09,0.24277888023881003,7535,8965,99632,27845,101621,Connecticut,18718,2592,6679,12070,0.8449261351108397,40.2,26407,015,18346,0.1555826930578877,0.7053071683862702,68006,4337,117918,0.05664105564884072,0.28998574704096175,34,2350,0.10235926660899948,2969,44487,1088,64548,12570,0.01685567329739109,28628,"Windham County, Connecticut",0.021981376889024577
4667,41937,0.08015480221783947,0.4813735617428065,Kent County,10,0.21639389289275543,6462,14305,107420,27352,142405,Delaware,24065,40633,7400,10648,0.6414015058784192,36.8,42862,001,24663,0.14726201209718348,0.7090899868114031,75066,3213,167477,0.04418517169521785,0.29850283431945324,162,6264,0.06357887948792969,3068,59142,1107,80619,18371,0.013731254418933503,36241,"Kent County, Delaware",0.242618389390782
16383,139759,0.08646274399564277,0.5213650003847239,New Castle County,10,0.19267522341466276,24606,39324,329717,32214,463649,Delaware,112151,131536,22361,49565,0.6040476617947187,37.3,129766,003,125571,0.23004840193021475,0.6934450712751125,256112,3139,545846,0.04096576690128718,0.3940861254106857,61,20863,0.09080399966290859,2963,201543,1352,284585,58547,0.004750777447862677,105171,"New Castle County, Delaware",0.24097639260890436
5505,61164,0.09081444870918555,0.46675370698498553,Sussex County,10,0.26698145157727854,8636,27786,153081,26448,178901,Delaware,26335,25859,8327,18385,0.751365731310464,46.5,65192,005,32530,0.15966662903645387,0.7805413407179592,86617,1795,203737,0.04087131939706583,0.2769335927230664,76,6829,0.09023888640747631,2116,78361,1848,95095,14740,0.019433198380566803,54394,"Sussex County, Delaware",0.12692343560570735
56864,111198,0.010774585206026052,0.5726217226100458,District of Columbia,11,0.13022930684070338,3910,39650,224184,40381,500187,District of Columbia,197217,314138,37880,62637,0.3537498264261459,33.7,152481,001,236374,0.37298496534834696,0.41582558943963505,233910,0,633736,0.05977252357448527,0.5434607085874271,147,50783,0.09883768635520153,0,267415,218,362891,83026,0.0006007313490827824,82531,"District of Columbia, District of Columbia",0.49569221253013873
8981,51472,0.035339684372594306,0.4953308521244524,Alachua County,12,0.12847207051187842,4407,16443,158603,22884,187381,Florida,52320,50882,10510,22071,0.6299794644878633,30.5,79087,001,60697,0.2410916789469294,0.5354026025359643,129043,17973,251759,0.041746273221612736,0.4195535026943803,40,6616,0.08766717376538674,13672,96137,636,124704,57626,0.005100076982294073,32344,"Alachua County, Florida",0.20210598230847754
126,6419,0.051568894952251025,0.4063643419447832,Baker County,12,0.2950437964297594,567,2023,22246,25389,22753,Florida,2940,3849,1033,598,0.8221901910780944,36.3,6872,003,1908,0.07051779576449717,0.768650461022632,19083,1837,27057,0.03817865986620837,0.2673942701227831,0,373,0.022101489448201943,1270,8351,89,10995,2652,0.008094588449295134,7983,"Baker County, Florida",0.14225523894001552
