FromOtherCounty10,ToOtherState10,highschool_r10,65to74_10,county_name,state_fips,HighSchool10,CountyFIPS,Black10,Population10,black_r10,State10,BornInState10,Agriculture10,Management10,MedianAge10,Tenure10,hisp_r10,Bachelor10,SameHouse10,Hispanic10,White10,ToOtherCounty10,univ_r10,CountyState10,Owner10,MedianIncome10,homeowner_r10,FromOtherState10,Manufacture10,white_r10,18to24_10,Foodstamp10
1622,438,0.25902292310193464,1522,Grant County,21,6373,081,152,24604,0.006177857258982279,Kentucky,17944,295,2598,34.8,8906,0.020403186473744107,1677,20144,502,23580,1595,0.06815964883758738,"Grant County, Kentucky",6269,21874,0.7039074781046486,345,1848,0.9583807510973825,2035,0
975,1170,0.2652199794361167,3290,Graves County,21,9802,083,1423,36958,0.03850316575572271,Kentucky,26275,851,3689,40.1,14679,0.05146382379998918,3620,32074,1902,32726,1436,0.09794902321554197,"Graves County, Kentucky",11195,19061,0.7626541317528442,498,2320,0.8854916391579631,2800,0
734,422,0.28829287392325764,2252,Grayson County,21,7363,085,140,25540,0.00548159749412686,Kentucky,21958,320,2263,39.3,9902,0.005520751761942052,1296,21912,141,24737,1280,0.050743931088488646,"Grayson County, Kentucky",7589,18790,0.7664108260957382,457,2386,0.9685591229444009,1931,0
259,141,0.29155313351498635,1069,Green County,21,3317,087,289,11377,0.025402127098532127,Kentucky,9553,390,1549,43.1,4435,0.012481321965368726,915,10285,142,10813,353,0.08042541970642525,"Green County, Kentucky",3305,18175,0.7452085682074409,109,941,0.9504262986727608,801,0
696,781,0.25412585899031437,3413,Greenup County,21,9393,089,204,36962,0.005519181862453331,Kentucky,21349,239,4583,41.4,14374,0.008819869054704832,3846,33372,326,35862,867,0.10405281099507602,"Greenup County, Kentucky",11504,20736,0.8003339362738278,684,1354,0.970239705643634,2697,0
394,98,0.2969023962594974,679,Hancock County,21,2540,091,58,8555,0.006779661016949152,Kentucky,6575,144,829,39.3,3234,0.011455289304500292,617,7367,98,8286,335,0.07212156633547633,"Hancock County, Kentucky",2677,21773,0.8277674706246135,216,1355,0.9685563997662185,591,0
2874,5605,0.22112296284547364,6371,Hardin County,21,22306,093,11905,100876,0.11801617827828224,Kentucky,54431,544,12942,35.3,37426,0.046750465918553474,11964,79856,4716,79403,3595,0.11860105476029978,"Hardin County, Kentucky",24650,25034,0.6586330358574253,7433,4409,0.7871347000277569,10050,35
527,384,0.2512126111560226,2276,Harlan County,21,7458,095,690,29688,0.02324171382376718,Kentucky,25206,1157,2661,40.6,10700,0.008084074373484237,2258,26215,240,28365,712,0.07605766639719752,"Harlan County, Kentucky",7604,15649,0.7106542056074766,263,581,0.9554365400161682,2495,0
895,384,0.2652843665049837,1513,Harrison County,21,4977,097,539,18761,0.028729811843718353,Kentucky,15626,498,2196,40.3,7275,0.01764298278343372,1763,15935,331,17782,691,0.09397153669847023,"Harrison County, Kentucky",4958,21577,0.6815120274914089,130,2155,0.9478172805287565,1314,0
933,116,0.25817262787758916,1557,Hart County,21,4699,099,1110,18201,0.060985660128564365,Kentucky,14473,409,1479,39.9,7050,0.006977638591286193,1116,15420,127,16775,854,0.06131531234547552,"Hart County, Kentucky",5301,16167,0.7519148936170212,319,1695,0.921652656447448,1420,0
974,1153,0.2599090176958405,3426,Henderson County,21,11941,101,3403,45943,0.07407004331454194,Kentucky,31474,1008,6102,39,18499,0.017869969309796924,5034,37711,821,40677,1319,0.10957055481792656,"Henderson County, Kentucky",12508,22911,0.6761446564679172,1080,4723,0.8853797096402063,3696,40
917,71,0.307677394338891,1242,Henry County,21,4761,103,413,15474,0.02668993149799664,Kentucky,12472,402,1719,40.5,5917,0.02849941837921675,1480,12549,441,14310,930,0.0956443065787773,"Henry County, Kentucky",4340,22584,0.7334798039547068,90,1054,0.9247770453664211,1075,40
321,159,0.25095978985653666,498,Hickman County,21,1242,105,500,4949,0.10103051121438675,Kentucky,3379,241,616,43.7,2057,0.0048494645382905635,589,4215,24,4323,290,0.11901394221054759,"Hickman County, Kentucky",1655,18272,0.8045697617890131,54,291,0.8735097999595878,316,0
1328,785,0.2546602397304099,3854,Hopkins County,21,11940,107,2796,46886,0.05963400588661861,Kentucky,36426,1502,5282,40.1,18401,0.015441709678795375,4255,39359,724,42135,1036,0.09075203685535128,"Hopkins County, Kentucky",13294,20855,0.7224607358295745,625,3263,0.8986691123149767,3621,0
534,200,0.2562684365781711,1141,Jackson County,21,3475,109,0,13560,0.0,Kentucky,11997,238,1022,38.5,5728,0.006047197640117994,576,11461,82,13369,505,0.04247787610619469,"Jackson County, Kentucky",4351,13801,0.7596019553072626,159,1073,0.9859144542772862,1063,0
12619,15031,0.19831325433339,48906,Jefferson County,21,144660,111,149689,729452,0.20520747081370672,Kentucky,514597,590,121966,37.7,300561,0.03878665080087518,140600,607203,28293,522257,12990,0.19274743231905594,"Jefferson County, Kentucky",194488,25536,0.6470832875855483,20496,39380,0.7159580068325263,65551,172
3076,956,0.19745926539629938,2849,Jessamine County,21,9295,113,1478,47073,0.03139804134004631,Kentucky,31027,508,7590,35.2,17482,0.026703205659295137,8254,36720,1257,43129,2888,0.17534467741592846,"Jessamine County, Kentucky",11537,23347,0.6599359341036495,1355,2573,0.9162152401589021,4781,8
509,200,0.24643086816720258,1884,Johnson County,21,5748,115,60,23325,0.002572347266881029,Kentucky,19390,721,1833,38.9,9151,0.0033440514469453377,1682,20121,78,22870,705,0.07211146838156485,"Johnson County, Kentucky",6582,16571,0.7192656540268824,236,264,0.9804930332261522,1883,0
6531,4365,0.20674664945518054,9381,Kenton County,21,32673,117,7369,158034,0.046629206373312075,Kentucky,97891,264,27637,36,61912,0.023729070959413796,28632,129489,3750,142995,7358,0.18117620258931622,"Kenton County, Kentucky",42867,27982,0.6923859671792221,5224,9430,0.9048369338243669,13907,5
701,136,0.22409115572436245,1299,Knott County,21,3717,119,37,16587,0.0022306625670705975,Kentucky,14486,723,1838,41.2,6012,0.003436426116838488,1405,14841,57,16418,577,0.0847048893711943,"Knott County, Kentucky",4500,15933,0.7485029940119761,143,177,0.9898112980044613,1646,0
1359,142,0.2623327561781835,2650,Knox County,21,8333,121,727,31765,0.022886825121989612,Kentucky,26132,431,2154,38.5,12573,0.005509208248071777,1781,27143,175,30754,1259,0.0560679993703762,"Knox County, Kentucky",8386,13713,0.6669848087170922,384,1271,0.9681725169211396,2987,0
478,203,0.2774147727272727,1112,Larue County,21,3906,123,476,14080,0.03380681818181818,Kentucky,11113,340,1462,39.1,5005,0.023792613636363636,1168,12461,335,13070,819,0.08295454545454546,"Larue County, Kentucky",3877,18459,0.7746253746253746,158,1093,0.9282670454545454,1173,0
2239,825,0.24800962943856933,4490,Laurel County,21,14423,125,490,58155,0.008425758748172986,Kentucky,45306,353,6641,37.4,21714,0.012277534175909209,5314,48051,714,56109,1877,0.0913764938526352,"Laurel County, Kentucky",16110,19968,0.7419176568112739,1372,2918,0.9648181583698736,4780,7
462,322,0.2564232056057067,1351,Lawrence County,21,4062,127,17,15841,0.0010731645729436274,Kentucky,11099,316,1314,39,5647,0.004608294930875576,875,13656,73,15524,403,0.0552364118426867,"Lawrence County, Kentucky",3992,15411,0.7069240304586506,352,322,0.9799886370809924,1366,0
333,96,0.29078194532739987,592,Lee County,21,2287,129,102,7865,0.012968849332485696,Kentucky,6148,39,582,41.5,2750,0.003687221869040051,438,6764,29,7688,489,0.05568976478067387,"Lee County, Kentucky",2049,13723,0.7450909090909091,209,279,0.9774952320406866,676,0
266,255,0.21412380122057542,949,Leslie County,21,2456,131,5,11470,0.00043591979075850045,Kentucky,10617,892,772,39.7,4450,0.00043591979075850045,639,10735,5,11303,170,0.05571054925893636,"Leslie County, Kentucky",3261,15372,0.732808988764045,95,204,0.985440278988666,1072,0
649,384,0.24441991660534707,2030,Letcher County,21,5979,133,132,24462,0.005396124601422614,Kentucky,20628,1727,2524,40.4,9586,0.004782928623988227,1992,21905,117,24058,664,0.08143242580328673,"Letcher County, Kentucky",7226,17458,0.7538076361360317,331,364,0.9834845883411005,1936,36
396,406,0.2762027491408935,1196,Lewis County,21,3858,135,77,13968,0.005512600229095075,Kentucky,7771,183,1432,39.9,5030,0.002004581901489118,1117,12207,28,13739,673,0.07996849942726231,"Lewis County, Kentucky",4240,13191,0.8429423459244533,250,968,0.9836053837342497,1047,5
1342,491,0.2783001735340409,1997,Lincoln County,21,6896,137,576,24779,0.02324549013277372,Kentucky,20558,428,2323,39,9983,0.014326647564469915,1732,21372,355,23507,1267,0.06989789741313208,"Lincoln County, Kentucky",7585,18219,0.7597916457978564,76,1773,0.9486662092901247,1870,0
452,69,0.28904771915072525,952,Livingston County,21,2750,139,71,9514,0.007462686567164179,Kentucky,6680,324,1046,44.3,3605,0.010721042673954172,733,8662,102,9255,629,0.07704435568635695,"Livingston County, Kentucky",2943,21102,0.8163661581137309,146,293,0.9727769602690771,706,0
838,598,0.28437290409121396,2328,Logan County,21,7632,141,1538,26838,0.05730680378567703,Kentucky,17550,862,2911,40.4,10697,0.03979432148446233,1887,21847,1068,23998,1048,0.07031075340934496,"Logan County, Kentucky",7942,18408,0.7424511545293073,1244,2978,0.8941798941798942,2183,0
801,178,0.30393211425839606,1027,Lyon County,21,2543,143,633,8367,0.07565435640014342,Kentucky,5608,14,638,46,3272,0.007529580494801004,704,7014,63,7627,793,0.08414007410063344,"Lyon County, Kentucky",2651,16654,0.8102078239608802,57,587,0.911557308473766,520,0
2428,1671,0.21345661407301778,5485,McCracken County,21,13921,145,6601,65217,0.10121594062897711,Kentucky,41080,507,8704,41.3,27541,0.020332121992731957,9553,53488,1326,55052,1833,0.1464802122146066,"McCracken County, Kentucky",19059,21419,0.6920228023673796,2840,2933,0.8441357314810556,4866,27
376,421,0.23728065334951992,1342,McCreary County,21,4300,147,714,18122,0.039399624765478425,Kentucky,12515,161,1349,36.7,6351,0.01638891954530405,956,14535,297,16609,502,0.052753559209800245,"McCreary County, Kentucky",4844,11958,0.7627145331443868,794,653,0.9165103189493433,1691,0
204,88,0.28458744161909705,877,McLean County,21,2742,149,63,9635,0.006538661131292164,Kentucky,8069,334,1270,41,3736,0.010793980280228333,636,8446,104,9386,546,0.06600934094447328,"McLean County, Kentucky",2842,21486,0.7607066381156317,217,702,0.9741567202906072,761,0
4562,1737,0.18189507232164745,5016,Madison County,21,14839,151,2474,81580,0.03032606030889924,Kentucky,57174,628,13009,33,30756,0.021022309389556265,13687,62058,1715,74093,4254,0.16777396420691346,"Madison County, Kentucky",19063,19291,0.6198140200286123,2676,5069,0.9082250551605786,13975,0
224,247,0.23183391003460208,872,Magoffin County,21,3082,153,8,13294,0.0006017752369489995,Kentucky,11658,197,1002,38.6,4671,0.002632766661651873,897,12096,35,13078,349,0.06747404844290658,"Magoffin County, Kentucky",3651,13223,0.781631342324984,278,396,0.983752068602377,1431,3
1270,185,0.2951730465365207,1273,Marion County,21,5791,155,1769,19619,0.09016769458178296,Kentucky,17079,404,2084,37.8,7135,0.022121412916050767,1498,16940,434,17122,1006,0.07635455425862685,"Marion County, Kentucky",5697,21024,0.798458304134548,131,2303,0.8727254192364544,1553,0
859,360,0.29554578474479065,3325,Marshall County,21,9276,157,124,31386,0.003950806091888103,Kentucky,20753,215,3522,43.3,12795,0.0100044605875231,3323,27804,314,30610,1153,0.10587523099471102,"Marshall County, Kentucky",10481,21977,0.8191481047284095,826,1698,0.9752756005862486,2203,0
546,504,0.2304764804384229,808,Martin County,21,3028,159,264,13138,0.02009438270665246,Kentucky,9831,720,841,36.7,4337,0.012254528847617598,814,11446,161,12519,295,0.06195768001217841,"Martin County, Kentucky",3100,13050,0.7147798017062486,442,101,0.9528847617597808,1139,22
787,223,0.2585531620781016,1324,Mason County,21,4489,161,1282,17362,0.0738394194217256,Kentucky,13332,384,2014,40.1,6674,0.01405368045156088,1681,13709,244,15631,877,0.09682064278308951,"Mason County, Kentucky",4731,20791,0.7088702427329937,558,1201,0.9002995046653611,1389,0
1652,647,0.2504583664856263,1686,Meade County,21,7240,163,1246,28907,0.04310374649738818,Kentucky,17764,187,2774,34.8,10043,0.03006192271768084,2106,22983,869,26223,1714,0.0728543259418134,"Meade County, Kentucky",7211,23009,0.7180125460519765,1790,1197,0.9071505171757706,2616,0
182,33,0.28224677143301696,485,Menifee County,21,1814,165,37,6427,0.005756962813132099,Kentucky,5246,6,551,43.3,2345,0.004512214096779213,474,5846,29,6331,252,0.07375136144390851,"Menifee County, Kentucky",1944,16732,0.828997867803838,50,586,0.9850630154037654,397,0
1195,202,0.2803685596088755,1902,Mercer County,21,5964,167,872,21272,0.040992854456562616,Kentucky,17894,336,3077,41.4,8464,0.019838285069575027,2497,18001,422,19659,1604,0.11738435502068446,"Mercer County, Kentucky",6329,25229,0.7477551984877127,176,2147,0.9241726212861978,1403,19
527,13,0.2912142152023692,961,Metcalfe County,21,2950,169,139,10130,0.01372161895360316,Kentucky,8231,439,956,41,3991,0.011747285291214216,497,8671,119,9785,898,0.049062191510365255,"Metcalfe County, Kentucky",3155,17556,0.7905286895514908,44,1158,0.9659427443237907,823,0
214,80,0.3117503832626928,1077,Monroe County,21,3457,171,233,11089,0.021011813508882676,Kentucky,8541,403,1376,41.7,4347,0.02470917125078907,882,9783,274,10448,339,0.0795382811795473,"Monroe County, Kentucky",3306,15854,0.7605244996549344,284,729,0.9421949679862928,920,0
667,258,0.2601127064999228,1800,Montgomery County,21,6739,173,873,25908,0.033696155627605376,Kentucky,20519,290,2788,37.3,10066,0.022039524471205805,2637,22069,571,24258,1095,0.10178323297823066,"Montgomery County, Kentucky",6912,21070,0.6866679912576992,417,3107,0.9363131079203335,2065,0
715,53,0.2605478477410174,1062,Morgan County,21,3662,175,630,14055,0.044823906083244394,Kentucky,11225,294,1244,38.7,4433,0.006118818925649235,1173,12205,86,13300,535,0.08345784418356457,"Morgan County, Kentucky",3327,15057,0.7505075569591698,299,228,0.9462824617573817,1199,0
1144,399,0.2863257347579341,2812,Muhlenberg County,21,9031,177,1360,31541,0.04311848070765036,Kentucky,26019,645,3220,40.3,12364,0.010113820107162106,2250,27049,319,29393,1475,0.07133572175898037,"Muhlenberg County, Kentucky",9823,18232,0.7944839857651246,217,1352,0.9318981642940934,2592,5
1562,642,0.272840580391788,2799,Nelson County,21,11602,179,2084,42523,0.04900877172353785,Kentucky,35248,297,5063,36.9,16173,0.01914258166168897,4327,36123,814,38786,1547,0.10175669637607883,"Nelson County, Kentucky",12437,23856,0.7689977122364434,840,4699,0.9121181478258824,3170,24
227,12,0.3140414798206278,601,Nicholas County,21,2241,181,76,7136,0.010650224215246636,Kentucky,5947,159,900,38.7,2741,0.013733183856502242,467,6157,98,6940,570,0.06544282511210762,"Nicholas County, Kentucky",2096,20265,0.7646844217438891,113,721,0.9725336322869955,496,0
763,393,0.2804044133070437,2001,Ohio County,21,6684,183,189,23837,0.007928850106976549,Kentucky,19608,484,1790,38.7,8770,0.02772999958048412,1508,20956,661,22682,1424,0.06326299450434199,"Ohio County, Kentucky",6813,19326,0.7768529076396807,271,2256,0.951545916012921,1815,0
3561,1272,0.15733873162765377,3269,Oldham County,21,9249,185,2688,58784,0.0457267283614589,Kentucky,35286,347,11899,38.1,19280,0.03162425149700599,14344,51227,1859,52824,3174,0.2440119760479042,"Oldham County, Kentucky",16416,33166,0.8514522821576763,1361,2932,0.8986118671747414,3661,22
307,7,0.2828513909224012,882,Owen County,21,3091,187,178,10928,0.01628843338213763,Kentucky,8144,186,1217,39.2,4679,0.01848462664714495,1375,9422,202,10492,844,0.12582357247437775,"Owen County, Kentucky",3514,26269,0.7510151741825176,275,982,0.9601024890190337,779,0
160,8,0.24377899620413326,616,Owsley County,21,1156,189,0,4742,0.0,Kentucky,4195,59,264,40.3,1487,0.0,193,4216,0,4742,262,0.04070012652889076,"Owsley County, Kentucky",1178,9948,0.7921990585070612,79,31,1.0,409,0
531,125,0.2858197932053176,1012,Pendleton County,21,4257,191,62,14894,0.004162750100711696,Kentucky,12106,162,1598,38.3,5326,0.002417080703639049,1029,12741,36,14538,631,0.06908822344568283,"Pendleton County, Kentucky",4068,22227,0.763800225309801,426,1054,0.9760977574862361,1227,9
464,473,0.252514005358572,2206,Perry County,21,7257,193,410,28739,0.01426632798636,Kentucky,25350,979,2782,39.7,10816,0.006959184383590243,2362,25052,200,27685,809,0.08218796757020078,"Perry County, Kentucky",7837,15706,0.7245747041420119,277,374,0.9633250982984795,2557,0
1113,1066,0.26815599687638764,5036,Pike County,21,17513,195,161,65309,0.0024652038769541716,Kentucky,50712,3355,5560,39.9,27022,0.007564041709412179,5438,56725,494,63761,1184,0.08326570610482475,"Pike County, Kentucky",20351,17344,0.7531270816371846,1590,1111,0.9762972944004655,5310,0
459,197,0.3031440638198029,1025,Powell County,21,3876,197,165,12786,0.012904739558892538,Kentucky,10521,91,1111,38.6,4701,0.005865790708587518,883,10759,75,12458,527,0.06905990927577037,"Powell County, Kentucky",3287,16279,0.6992129334184216,206,986,0.9743469419677773,1094,0
1601,977,0.25661435338854693,5768,Pulaski County,21,15926,199,642,62062,0.010344494215461958,Kentucky,45420,742,6946,40.7,25872,0.019190486932422417,6283,51905,1191,59095,1734,0.10123747220521415,"Pulaski County, Kentucky",19058,17738,0.7366264687693259,822,3365,0.9521929683220006,4763,73
84,3,0.2581211589113257,168,Robertson County,21,588,201,0,2278,0.0,Kentucky,1745,56,131,37.4,852,0.0,102,1809,0,2278,174,0.04477611940298507,"Robertson County, Kentucky",623,18037,0.7312206572769953,0,208,1.0,326,0
681,164,0.2578623718887262,1505,Rockcastle County,21,4403,203,111,17075,0.006500732064421669,Kentucky,14325,116,1585,40,6475,0.002108345534407028,1357,14826,36,16755,609,0.07947291361639824,"Rockcastle County, Kentucky",5094,14998,0.7867181467181468,204,1118,0.9812591508052708,1371,0
1758,781,0.18842903575297942,1661,Rowan County,21,4348,205,148,23075,0.006413867822318527,Kentucky,17376,198,3414,31.9,8285,0.011744312026002167,3314,18177,271,22032,866,0.14361863488624052,"Rowan County, Kentucky",5834,15157,0.7041641520820761,910,823,0.9547995666305525,4955,0
312,159,0.2539409572943537,1712,Russell County,21,4430,207,125,17445,0.0071653768988248785,Kentucky,13275,268,1977,41.1,7466,0.02545141874462597,1539,15796,444,16670,483,0.0882201203783319,"Russell County, Kentucky",5829,18238,0.7807393517278328,210,1361,0.9555746632272858,1347,0
4069,673,0.20103414460194347,2339,Scott County,21,9020,209,2589,44868,0.05770259427654453,Kentucky,30805,513,7680,35,17242,0.036195061068021755,7532,34114,1624,39773,2080,0.16787019702237674,"Scott County, Kentucky",11872,28422,0.6885512121563624,758,4977,0.8864446821788357,4181,0
